date,state,district,pincode,demo_age_5_17,demo_age_17_
06-12-2025,Meghalaya,West Jaintia Hills,793151,0,5
07-12-2025,Meghalaya,East Garo Hills,794111,3,6
07-12-2025,Meghalaya,East Khasi Hills,793012,0,1
07-12-2025,Meghalaya,East Khasi Hills,793121,0,5
07-12-2025,Meghalaya,North Garo Hills,794112,0,1
07-12-2025,Meghalaya,West Jaintia Hills,793151,0,1
09-12-2025,Meghalaya,East Khasi Hills,793014,1,1
09-12-2025,Meghalaya,Eastern West Khasi Hills,793120,1,2
10-12-2025,Meghalaya,East Khasi Hills,793012,0,1
12-12-2025,Meghalaya,East Khasi Hills,793008,0,2
12-12-2025,Meghalaya,East Khasi Hills,793110,3,1
12-12-2025,Meghalaya,Ri Bhoi,793102,0,1
12-12-2025,Meghalaya,South West Garo Hills,794106,1,2
13-12-2025,Meghalaya,East Garo Hills,794110,0,2
13-12-2025,Meghalaya,East Khasi Hills,793022,0,1
13-12-2025,Meghalaya,East Khasi Hills,793107,0,1
13-12-2025,Meghalaya,East Khasi Hills,793110,1,1
13-12-2025,Meghalaya,Ri Bhoi,793104,0,1
13-12-2025,Meghalaya,Ri Bhoi,793116,0,1
13-12-2025,Meghalaya,West Garo Hills,794002,1,4
13-12-2025,Meghalaya,West Garo Hills,794101,0,2
13-12-2025,Meghalaya,West Jaintia Hills,793150,2,5
13-12-2025,Meghalaya,West Jaintia Hills,793151,0,1
13-12-2025,Meghalaya,West Khasi Hills,793120,1,2
14-12-2025,Meghalaya,East Garo Hills,794111,1,7
14-12-2025,Meghalaya,East Jaintia Hills,793200,1,1
14-12-2025,Meghalaya,East Khasi Hills,793001,0,2
14-12-2025,Meghalaya,East Khasi Hills,793018,0,1
14-12-2025,Meghalaya,East Khasi Hills,793113,1,0
14-12-2025,Meghalaya,Eastern West Khasi Hills,793120,1,2
14-12-2025,Meghalaya,North Garo Hills,794108,0,1
14-12-2025,Meghalaya,North Garo Hills,794112,1,1
18-12-2025,Meghalaya,East Garo Hills,794111,0,1
18-12-2025,Meghalaya,East Khasi Hills,793015,0,1
18-12-2025,Meghalaya,Ri Bhoi,793103,0,3
18-12-2025,Meghalaya,Ri Bhoi,793122,0,1
18-12-2025,Meghalaya,South West Khasi Hills,793119,0,1
11-12-2025,Meghalaya,East Khasi Hills,793012,0,4
11-12-2025,Meghalaya,East Khasi Hills,793106,0,3
11-12-2025,Meghalaya,East Khasi Hills,793113,3,27
11-12-2025,Meghalaya,East Khasi Hills,793121,3,19
11-12-2025,Meghalaya,Eastern West Khasi Hills,793120,1,4
11-12-2025,Meghalaya,South West Khasi Hills,793114,3,22
11-12-2025,Meghalaya,West Garo Hills,794103,2,20
11-12-2025,Meghalaya,West Garo Hills,794104,1,29
11-12-2025,Meghalaya,West Jaintia Hills,793150,4,17
11-12-2025,Meghalaya,West Jaintia Hills,793151,2,6
11-12-2025,Meghalaya,West Khasi Hills,793120,4,29
03-12-2025,Meghalaya,East Khasi Hills,793003,0,3
03-12-2025,Meghalaya,East Khasi Hills,793005,3,4
03-12-2025,Meghalaya,East Khasi Hills,793021,0,3
03-12-2025,Meghalaya,Eastern West Khasi Hills,793120,1,2
03-12-2025,Meghalaya,North Garo Hills,783134,1,1
03-12-2025,Meghalaya,North Garo Hills,794110,0,6
03-12-2025,Meghalaya,Ri Bhoi,793123,0,2
03-12-2025,Meghalaya,South Garo Hills,794005,0,4
03-12-2025,Meghalaya,South West Garo Hills,794103,0,1
03-12-2025,Meghalaya,South West Garo Hills,794105,1,9
03-12-2025,Meghalaya,West Garo Hills,794105,0,5
03-12-2025,Meghalaya,West Jaintia Hills,793151,0,14
06-12-2025,Meghalaya,East Khasi Hills,793016,0,1
06-12-2025,Meghalaya,Ri Bhoi,793102,1,5
06-12-2025,Meghalaya,West Garo Hills,794104,5,37
06-12-2025,Meghalaya,West Garo Hills,794109,2,5
06-12-2025,Meghalaya,West Khasi Hills,793119,0,13
05-12-2025,Meghalaya,East Garo Hills,794111,0,12
05-12-2025,Meghalaya,East Jaintia Hills,793160,3,11
05-12-2025,Meghalaya,East Khasi Hills,793014,0,3
05-12-2025,Meghalaya,East Khasi Hills,793017,1,3
05-12-2025,Meghalaya,East Khasi Hills,793018,0,2
05-12-2025,Meghalaya,East Khasi Hills,793019,0,3
05-12-2025,Meghalaya,East Khasi Hills,793108,0,7
05-12-2025,Meghalaya,East Khasi Hills,793112,0,3
05-12-2025,Meghalaya,North Garo Hills,794002,0,2
05-12-2025,Meghalaya,South Garo Hills,794005,0,6
05-12-2025,Meghalaya,South West Garo Hills,794105,0,4
05-12-2025,Meghalaya,South West Khasi Hills,793114,2,13
10-12-2025,Meghalaya,East Garo Hills,794111,0,12
10-12-2025,Meghalaya,East Khasi Hills,793003,1,2
10-12-2025,Meghalaya,East Khasi Hills,793004,0,4
10-12-2025,Meghalaya,East Khasi Hills,793021,0,2
10-12-2025,Meghalaya,East Khasi Hills,793112,0,1
10-12-2025,Meghalaya,Ri Bhoi,781131,0,1
10-12-2025,Meghalaya,South West Garo Hills,794106,1,7
10-12-2025,Meghalaya,West Garo Hills,794103,0,11
10-12-2025,Meghalaya,West Garo Hills,794104,3,41
12-12-2025,Meghalaya,East Khasi Hills,793002,0,3
12-12-2025,Meghalaya,East Khasi Hills,793006,1,1
12-12-2025,Meghalaya,West Garo Hills,794001,0,2
04-12-2025,Meghalaya,East Garo Hills,783134,0,1
04-12-2025,Meghalaya,East Garo Hills,794108,0,2
04-12-2025,Meghalaya,East Garo Hills,794110,2,14
04-12-2025,Meghalaya,East Khasi Hills,793015,1,2
04-12-2025,Meghalaya,East Khasi Hills,793017,0,3
04-12-2025,Meghalaya,East Khasi Hills,793110,3,5
04-12-2025,Meghalaya,East Khasi Hills,793113,1,12
04-12-2025,Meghalaya,North Garo Hills,783134,0,3
04-12-2025,Meghalaya,North Garo Hills,794002,1,4
04-12-2025,Meghalaya,Ri Bhoi,793104,0,1
04-12-2025,Meghalaya,West Garo Hills,794101,0,3
04-12-2025,Meghalaya,West Khasi Hills,793119,21,50
07-12-2025,Meghalaya,West Garo Hills,794002,0,2
07-12-2025,Meghalaya,West Garo Hills,794105,0,1
24-12-2025,Meghalaya,East Khasi Hills,793003,0,2
24-12-2025,Meghalaya,East Khasi Hills,793111,0,1
24-12-2025,Meghalaya,East Khasi Hills,793121,0,3
24-12-2025,Meghalaya,North Garo Hills,794002,1,0
24-12-2025,Meghalaya,West Garo Hills,794001,0,4
25-12-2025,Meghalaya,East Khasi Hills,793015,1,1
25-12-2025,Meghalaya,East Khasi Hills,793121,0,2
25-12-2025,Meghalaya,South West Garo Hills,794106,0,1
29-12-2025,Meghalaya,East Khasi Hills,793002,1,7
29-12-2025,Meghalaya,East Khasi Hills,793111,0,1
29-12-2025,Meghalaya,Ri Bhoi,793102,1,14
29-12-2025,Meghalaya,South West Garo Hills,794105,0,3
29-12-2025,Meghalaya,South West Khasi Hills,793119,0,2
29-12-2025,Meghalaya,West Garo Hills,794103,0,3
29-12-2025,Meghalaya,West Jaintia Hills,793109,0,1
03-01-2026,Meghalaya,East Khasi Hills,793012,0,3
03-01-2026,Meghalaya,East Khasi Hills,793022,0,1
03-01-2026,Meghalaya,East Khasi Hills,793107,0,1
03-01-2026,Meghalaya,Ri Bhoi,793105,0,1
03-01-2026,Meghalaya,West Garo Hills,794104,0,4
24-12-2025,Meghalaya,Ri Bhoi,793102,0,1
24-12-2025,Meghalaya,South West Garo Hills,794105,0,1
24-12-2025,Meghalaya,West Garo Hills,794104,0,8
25-12-2025,Meghalaya,West Garo Hills,794005,0,1
26-12-2025,Meghalaya,East Khasi Hills,793004,0,3
26-12-2025,Meghalaya,East Khasi Hills,793021,0,1
26-12-2025,Meghalaya,Ri Bhoi,793101,0,3
26-12-2025,Meghalaya,South Garo Hills,794102,0,1
26-12-2025,Meghalaya,South West Garo Hills,794115,0,1
27-12-2025,Meghalaya,East Garo Hills,783123,0,1
27-12-2025,Meghalaya,East Khasi Hills,793007,0,3
27-12-2025,Meghalaya,Ri Bhoi,793102,0,7
27-12-2025,Meghalaya,West Garo Hills,794002,0,1
27-12-2025,Meghalaya,West Jaintia Hills,793150,0,1
19-12-2025,Meghalaya,East Khasi Hills,793004,2,7
19-12-2025,Meghalaya,East Khasi Hills,793005,0,9
19-12-2025,Meghalaya,East Khasi Hills,793009,0,8
19-12-2025,Meghalaya,East Khasi Hills,793010,0,3
19-12-2025,Meghalaya,East Khasi Hills,793106,4,17
19-12-2025,Meghalaya,East Khasi Hills,793112,1,2
19-12-2025,Meghalaya,Eastern West Khasi Hills,793120,1,0
19-12-2025,Meghalaya,Ri Bhoi,793101,0,2
19-12-2025,Meghalaya,South Garo Hills,794102,0,6
19-12-2025,Meghalaya,West Garo Hills,794101,0,5
19-12-2025,Meghalaya,West Garo Hills,794103,0,1
19-12-2025,Meghalaya,West Garo Hills,794104,4,35
19-12-2025,Meghalaya,West Khasi Hills,793120,4,22
02-01-2026,Meghalaya,East Khasi Hills,793001,0,10
02-01-2026,Meghalaya,East Khasi Hills,793004,0,2
02-01-2026,Meghalaya,East Khasi Hills,793012,0,1
02-01-2026,Meghalaya,Ri Bhoi,793101,0,2
02-01-2026,Meghalaya,South Garo Hills,794005,0,1
02-01-2026,Meghalaya,South West Khasi Hills,793106,0,1
02-01-2026,Meghalaya,West Garo Hills,794101,0,1
02-01-2026,Meghalaya,West Garo Hills,794109,0,4
23-12-2025,Meghalaya,East Jaintia Hills,793200,0,3
23-12-2025,Meghalaya,East Khasi Hills,793004,0,4
23-12-2025,Meghalaya,East Khasi Hills,793011,0,2
23-12-2025,Meghalaya,East Khasi Hills,793017,0,1
23-12-2025,Meghalaya,Ri Bhoi,793102,0,9
23-12-2025,Meghalaya,South West Garo Hills,794115,0,1
23-12-2025,Meghalaya,South West Khasi Hills,793114,0,3
23-12-2025,Meghalaya,West Garo Hills,794005,0,1
23-12-2025,Meghalaya,West Garo Hills,794109,3,10
18-12-2025,Meghalaya,East Garo Hills,794110,0,4
18-12-2025,Meghalaya,East Jaintia Hills,793200,0,1
18-12-2025,Meghalaya,East Khasi Hills,793002,0,1
18-12-2025,Meghalaya,East Khasi Hills,793012,0,2
18-12-2025,Meghalaya,East Khasi Hills,793018,0,1
18-12-2025,Meghalaya,Ri Bhoi,793102,9,16
18-12-2025,Meghalaya,South West Garo Hills,794105,1,8
20-12-2025,Meghalaya,East Garo Hills,794110,0,1
20-12-2025,Meghalaya,Ri Bhoi,793101,0,2
20-12-2025,Meghalaya,West Garo Hills,794002,0,3
04-11-2025,Meghalaya,East Jaintia Hills,793200,3,18
04-11-2025,Meghalaya,East Khasi Hills,793007,0,6
04-11-2025,Meghalaya,East Khasi Hills,793015,2,42
04-11-2025,Meghalaya,East Khasi Hills,793106,0,2
04-11-2025,Meghalaya,East Khasi Hills,793121,0,15
04-11-2025,Meghalaya,Eastern West Khasi Hills,793120,0,4
04-11-2025,Meghalaya,Ri Bhoi,793101,0,5
04-11-2025,Meghalaya,Ri Bhoi,793116,0,2
04-11-2025,Meghalaya,South West Garo Hills,794115,0,12
04-11-2025,Meghalaya,West Garo Hills,794104,9,61
04-11-2025,Meghalaya,West Jaintia Hills,793109,0,3
04-11-2025,Meghalaya,West Jaintia Hills,793161,0,1
04-11-2025,Meghalaya,West Khasi Hills,793120,8,29
06-11-2025,Meghalaya,East Jaintia Hills,793160,0,10
06-11-2025,Meghalaya,East Khasi Hills,793015,1,2
06-11-2025,Meghalaya,East Khasi Hills,793106,0,1
06-11-2025,Meghalaya,East Khasi Hills,793111,0,1
06-11-2025,Meghalaya,North Garo Hills,783134,1,0
06-11-2025,Meghalaya,North Garo Hills,794002,1,3
06-11-2025,Meghalaya,Ri Bhoi,781131,0,3
06-11-2025,Meghalaya,Ri Bhoi,793103,1,12
06-11-2025,Meghalaya,Ri Bhoi,793122,6,17
06-11-2025,Meghalaya,South West Garo Hills,794106,4,11
06-11-2025,Meghalaya,West Garo Hills,794002,0,2
06-11-2025,Meghalaya,West Jaintia Hills,793109,0,2
06-11-2025,Meghalaya,West Jaintia Hills,793151,1,9
05-11-2025,Meghalaya,East Khasi Hills,793002,0,4
05-11-2025,Meghalaya,East Khasi Hills,793003,0,1
05-11-2025,Meghalaya,East Khasi Hills,793004,0,7
05-11-2025,Meghalaya,East Khasi Hills,793011,0,1
05-11-2025,Meghalaya,East Khasi Hills,793106,0,4
05-11-2025,Meghalaya,North Garo Hills,783134,0,4
05-11-2025,Meghalaya,Ri Bhoi,793104,0,1
05-11-2025,Meghalaya,South West Khasi Hills,793106,1,1
05-11-2025,Meghalaya,West Jaintia Hills,793109,0,3
20-12-2025,Meghalaya,East Khasi Hills,793009,0,1
20-12-2025,Meghalaya,East Khasi Hills,793111,1,0
20-12-2025,Meghalaya,East Khasi Hills,793121,0,3
20-12-2025,Meghalaya,North Garo Hills,783134,0,2
20-12-2025,Meghalaya,West Garo Hills,794105,0,2
29-11-2025,Meghalaya,East Garo Hills,794110,0,1
29-11-2025,Meghalaya,East Garo Hills,794111,1,6
29-11-2025,Meghalaya,East Khasi Hills,793017,0,1
29-11-2025,Meghalaya,East Khasi Hills,793113,1,0
29-11-2025,Meghalaya,Eastern West Khasi Hills,793120,0,3
29-11-2025,Meghalaya,South Garo Hills,794114,0,1
29-11-2025,Meghalaya,South West Garo Hills,794106,1,0
29-11-2025,Meghalaya,West Khasi Hills,793120,2,1
28-12-2025,Meghalaya,East Khasi Hills,793001,0,3
28-12-2025,Meghalaya,East Khasi Hills,793009,0,1
28-12-2025,Meghalaya,East Khasi Hills,793112,0,1
28-12-2025,Meghalaya,North Garo Hills,794002,0,2
28-12-2025,Meghalaya,South Garo Hills,794005,0,2
28-12-2025,Meghalaya,South West Khasi Hills,793114,0,1
26-11-2025,Meghalaya,South West Garo Hills,794103,0,1
21-12-2025,Meghalaya,North Garo Hills,794112,1,0
21-12-2025,Meghalaya,West Garo Hills,794105,1,0
21-12-2025,Meghalaya,West Jaintia Hills,793151,0,1
23-12-2025,Meghalaya,Ri Bhoi,793105,0,1
23-12-2025,Meghalaya,South Garo Hills,794005,1,1
23-12-2025,Meghalaya,West Garo Hills,794103,0,3
28-11-2025,Meghalaya,Ri Bhoi,793116,0,1
27-11-2025,Meghalaya,East Garo Hills,794108,0,1
27-12-2025,Meghalaya,East Garo Hills,794111,0,1
27-12-2025,Meghalaya,East Khasi Hills,793009,1,1
27-12-2025,Meghalaya,North Garo Hills,794002,0,1
27-12-2025,Meghalaya,South Garo Hills,794102,0,3
26-12-2025,Meghalaya,East Khasi Hills,793002,0,1
26-12-2025,Meghalaya,East Khasi Hills,793009,0,1
26-12-2025,Meghalaya,East Khasi Hills,793015,0,1
26-12-2025,Meghalaya,North Garo Hills,794112,0,1
01-01-2026,Meghalaya,East Jaintia Hills,793200,0,2
01-01-2026,Meghalaya,East Khasi Hills,793004,0,0
01-01-2026,Meghalaya,Ri Bhoi,793102,0,1
01-01-2026,Meghalaya,South West Garo Hills,794105,0,3
01-01-2026,Meghalaya,West Garo Hills,794104,2,15
31-12-2025,Meghalaya,East Khasi Hills,793003,0,3
31-12-2025,Meghalaya,East Khasi Hills,793022,0,1
31-12-2025,Meghalaya,West Garo Hills,794109,0,9
21-12-2025,Meghalaya,Ri Bhoi,793103,0,1
22-12-2025,Meghalaya,East Jaintia Hills,793160,0,1
22-12-2025,Meghalaya,East Khasi Hills,793003,0,2
22-12-2025,Meghalaya,East Khasi Hills,793009,0,2
22-12-2025,Meghalaya,East Khasi Hills,793019,0,2
22-12-2025,Meghalaya,East Khasi Hills,793113,0,1
22-12-2025,Meghalaya,West Garo Hills,794105,0,1
22-12-2025,Meghalaya,West Garo Hills,794109,0,10
22-12-2025,Meghalaya,West Jaintia Hills,793150,0,4
13-12-2025,Meghalaya,East Jaintia Hills,793200,0,2
13-12-2025,Meghalaya,East Khasi Hills,793003,0,2
13-12-2025,Meghalaya,South West Khasi Hills,793106,0,1
14-12-2025,Meghalaya,East Khasi Hills,793004,0,1
14-12-2025,Meghalaya,East Khasi Hills,793006,0,1
14-12-2025,Meghalaya,North Garo Hills,783134,0,3
14-12-2025,Meghalaya,West Garo Hills,794105,0,1
17-12-2025,Meghalaya,East Garo Hills,794002,0,1
17-12-2025,Meghalaya,East Garo Hills,794111,1,19
17-12-2025,Meghalaya,East Jaintia Hills,793200,2,14
17-12-2025,Meghalaya,East Khasi Hills,793001,1,11
17-12-2025,Meghalaya,East Khasi Hills,793004,0,11
17-12-2025,Meghalaya,East Khasi Hills,793006,0,6
17-12-2025,Meghalaya,East Khasi Hills,793009,1,3
17-12-2025,Meghalaya,East Khasi Hills,793012,0,2
17-12-2025,Meghalaya,East Khasi Hills,793015,1,15
17-12-2025,Meghalaya,Ri Bhoi,793122,0,3
17-12-2025,Meghalaya,West Garo Hills,794109,2,31
17-12-2025,Meghalaya,West Khasi Hills,793120,7,43
16-12-2025,Meghalaya,East Khasi Hills,793002,1,7
16-12-2025,Meghalaya,East Khasi Hills,793009,0,15
16-12-2025,Meghalaya,East Khasi Hills,793014,0,4
16-12-2025,Meghalaya,East Khasi Hills,793106,3,10
16-12-2025,Meghalaya,East Khasi Hills,793107,0,1
16-12-2025,Meghalaya,East Khasi Hills,793112,0,2
16-12-2025,Meghalaya,North Garo Hills,794110,0,2
16-12-2025,Meghalaya,Ri Bhoi,781131,1,5
16-12-2025,Meghalaya,Ri Bhoi,793102,0,18
16-12-2025,Meghalaya,Ri Bhoi,793105,2,11
16-12-2025,Meghalaya,Ri Bhoi,793116,0,3
16-12-2025,Meghalaya,South Garo Hills,794005,0,5
16-12-2025,Meghalaya,South West Garo Hills,794103,0,1
16-12-2025,Meghalaya,West Garo Hills,794002,6,28
16-12-2025,Meghalaya,West Garo Hills,794005,0,11
16-12-2025,Meghalaya,West Garo Hills,794101,0,3
16-12-2025,Meghalaya,West Garo Hills,794103,1,20
16-12-2025,Meghalaya,West Garo Hills,794105,0,3
16-12-2025,Meghalaya,West Jaintia Hills,793161,1,1
15-12-2025,Meghalaya,East Jaintia Hills,793160,2,12
15-12-2025,Meghalaya,East Khasi Hills,793001,1,11
15-12-2025,Meghalaya,East Khasi Hills,793005,1,7
15-12-2025,Meghalaya,East Khasi Hills,793006,4,12
15-12-2025,Meghalaya,East Khasi Hills,793108,2,13
15-12-2025,Meghalaya,North Garo Hills,794002,0,11
15-12-2025,Meghalaya,Ri Bhoi,793103,0,11
15-12-2025,Meghalaya,West Garo Hills,794002,2,19
15-12-2025,Meghalaya,West Garo Hills,794105,1,2
15-12-2025,Meghalaya,West Jaintia Hills,793109,1,3
09-12-2025,Meghalaya,East Garo Hills,794110,1,8
09-12-2025,Meghalaya,East Khasi Hills,793006,0,3
09-12-2025,Meghalaya,East Khasi Hills,793008,0,6
09-12-2025,Meghalaya,East Khasi Hills,793022,0,3
09-12-2025,Meghalaya,East Khasi Hills,793106,0,2
09-12-2025,Meghalaya,East Khasi Hills,793107,0,1
09-12-2025,Meghalaya,Ri Bhoi,781131,0,6
09-12-2025,Meghalaya,Ri Bhoi,793102,2,15
09-12-2025,Meghalaya,South West Khasi Hills,793106,0,8
09-12-2025,Meghalaya,West Garo Hills,794002,1,26
09-12-2025,Meghalaya,West Khasi Hills,793120,3,23
08-12-2025,Meghalaya,East Garo Hills,794111,5,31
08-12-2025,Meghalaya,East Khasi Hills,793001,2,10
08-12-2025,Meghalaya,East Khasi Hills,793006,0,1
08-12-2025,Meghalaya,East Khasi Hills,793009,1,7
08-12-2025,Meghalaya,East Khasi Hills,793015,1,22
08-12-2025,Meghalaya,East Khasi Hills,793106,0,5
08-12-2025,Meghalaya,East Khasi Hills,793108,1,12
08-12-2025,Meghalaya,East Khasi Hills,793113,0,14
08-12-2025,Meghalaya,North Garo Hills,794002,0,6
08-12-2025,Meghalaya,North Garo Hills,794108,1,6
08-12-2025,Meghalaya,North Garo Hills,794110,0,6
08-12-2025,Meghalaya,Ri Bhoi,793102,1,20
08-12-2025,Meghalaya,South Garo Hills,794005,0,5
08-12-2025,Meghalaya,South West Garo Hills,794115,3,24
08-12-2025,Meghalaya,South West Khasi Hills,793114,2,9
08-12-2025,Meghalaya,South West Khasi Hills,793120,0,1
08-12-2025,Meghalaya,West Garo Hills,794001,1,12
08-12-2025,Meghalaya,West Garo Hills,794105,0,5
08-12-2025,Meghalaya,West Khasi Hills,793008,1,0
08-12-2025,Meghalaya,West Khasi Hills,793119,10,36
07-11-2025,Meghalaya,East Khasi Hills,793004,0,1
07-11-2025,Meghalaya,East Khasi Hills,793007,0,2
07-11-2025,Meghalaya,North Garo Hills,794108,0,2
07-11-2025,Meghalaya,Ri Bhoi,793101,1,2
07-11-2025,Meghalaya,Ri Bhoi,793122,0,1
07-11-2025,Meghalaya,South Garo Hills,794005,0,1
07-11-2025,Meghalaya,South Garo Hills,794102,0,3
07-11-2025,Meghalaya,South West Garo Hills,794105,0,8
07-11-2025,Meghalaya,West Garo Hills,794109,2,16
08-11-2025,Meghalaya,East Garo Hills,783134,0,1
08-11-2025,Meghalaya,East Jaintia Hills,793160,1,1
08-11-2025,Meghalaya,East Khasi Hills,793016,0,1
08-11-2025,Meghalaya,West Garo Hills,794104,10,40
08-11-2025,Meghalaya,West Khasi Hills,793119,8,20
11-11-2025,Meghalaya,South West Khasi Hills,793106,5,10
11-11-2025,Meghalaya,South West Khasi Hills,793114,0,1
11-11-2025,Meghalaya,West Garo Hills,794109,2,19
11-11-2025,Meghalaya,West Khasi Hills,793120,2,20
11-11-2025,Meghalaya,East Jaintia Hills,793160,4,9
11-11-2025,Meghalaya,East Jaintia Hills,793200,3,10
11-11-2025,Meghalaya,East Khasi Hills,793004,0,3
11-11-2025,Meghalaya,East Khasi Hills,793005,1,9
11-11-2025,Meghalaya,East Khasi Hills,793006,0,3
11-11-2025,Meghalaya,East Khasi Hills,793008,0,1
11-11-2025,Meghalaya,East Khasi Hills,793009,0,3
11-11-2025,Meghalaya,East Khasi Hills,793015,0,3
11-11-2025,Meghalaya,East Khasi Hills,793018,0,1
11-11-2025,Meghalaya,East Khasi Hills,793021,0,2
11-11-2025,Meghalaya,East Khasi Hills,793111,2,12
11-11-2025,Meghalaya,East Khasi Hills,793121,6,5
11-11-2025,Meghalaya,Eastern West Khasi Hills,793120,0,6
11-11-2025,Meghalaya,North Garo Hills,794002,1,10
11-11-2025,Meghalaya,North Garo Hills,794108,0,5
11-11-2025,Meghalaya,Ri Bhoi,793101,0,5
11-11-2025,Meghalaya,South Garo Hills,794107,0,2
14-11-2025,Meghalaya,East Garo Hills,794110,0,4
14-11-2025,Meghalaya,East Jaintia Hills,793200,3,15
14-11-2025,Meghalaya,East Khasi Hills,793002,1,9
14-11-2025,Meghalaya,East Khasi Hills,793014,0,1
14-11-2025,Meghalaya,East Khasi Hills,793017,0,2
14-11-2025,Meghalaya,East Khasi Hills,793110,21,23
14-11-2025,Meghalaya,East Khasi Hills,793121,2,26
14-11-2025,Meghalaya,Ri Bhoi,793104,0,2
14-11-2025,Meghalaya,South Garo Hills,794005,0,1
14-11-2025,Meghalaya,South Garo Hills,794102,0,7
14-11-2025,Meghalaya,South Garo Hills,794103,0,2
14-11-2025,Meghalaya,South West Khasi Hills,793114,0,6
14-11-2025,Meghalaya,West Garo Hills,794001,0,7
14-11-2025,Meghalaya,West Garo Hills,794002,0,14
14-11-2025,Meghalaya,West Garo Hills,794101,0,3
14-11-2025,Meghalaya,West Garo Hills,794103,0,8
14-11-2025,Meghalaya,West Garo Hills,794104,5,53
14-11-2025,Meghalaya,West Garo Hills,794105,0,2
14-11-2025,Meghalaya,West Khasi Hills,793120,4,13
13-11-2025,Meghalaya,East Jaintia Hills,793160,5,3
13-11-2025,Meghalaya,East Khasi Hills,793003,0,2
13-11-2025,Meghalaya,East Khasi Hills,793004,0,4
13-11-2025,Meghalaya,East Khasi Hills,793009,0,4
13-11-2025,Meghalaya,East Khasi Hills,793015,0,17
13-11-2025,Meghalaya,East Khasi Hills,793017,0,5
13-11-2025,Meghalaya,East Khasi Hills,793107,0,2
13-11-2025,Meghalaya,East Khasi Hills,793108,0,4
13-11-2025,Meghalaya,East Khasi Hills,793119,0,1
13-11-2025,Meghalaya,Eastern West Khasi Hills,793120,0,4
13-11-2025,Meghalaya,North Garo Hills,783134,2,1
13-11-2025,Meghalaya,Ri Bhoi,793104,0,2
13-11-2025,Meghalaya,Ri Bhoi,793105,0,12
13-11-2025,Meghalaya,Ri Bhoi,793122,0,1
13-11-2025,Meghalaya,South Garo Hills,794102,0,6
13-11-2025,Meghalaya,South West Garo Hills,794105,0,7
13-11-2025,Meghalaya,South West Garo Hills,794115,1,13
13-11-2025,Meghalaya,South West Khasi Hills,793106,8,3
13-11-2025,Meghalaya,West Garo Hills,794005,0,2
13-11-2025,Meghalaya,West Garo Hills,794101,0,3
13-11-2025,Meghalaya,West Garo Hills,794105,0,2
10-11-2025,Meghalaya,East Jaintia Hills,793160,3,7
10-11-2025,Meghalaya,East Khasi Hills,793004,2,8
10-11-2025,Meghalaya,East Khasi Hills,793007,0,4
10-11-2025,Meghalaya,East Khasi Hills,793008,0,8
10-11-2025,Meghalaya,East Khasi Hills,793009,0,2
10-11-2025,Meghalaya,East Khasi Hills,793015,0,10
10-11-2025,Meghalaya,East Khasi Hills,793106,0,3
10-11-2025,Meghalaya,East Khasi Hills,793110,8,28
10-11-2025,Meghalaya,Eastern West Khasi Hills,793120,0,2
10-11-2025,Meghalaya,North Garo Hills,794002,1,8
10-11-2025,Meghalaya,North Garo Hills,794108,0,5
10-11-2025,Meghalaya,Ri Bhoi,793102,0,8
10-11-2025,Meghalaya,Ri Bhoi,793122,0,2
10-11-2025,Meghalaya,South Garo Hills,794114,0,4
10-11-2025,Meghalaya,South West Khasi Hills,793106,6,19
10-11-2025,Meghalaya,West Garo Hills,794103,0,13
10-11-2025,Meghalaya,West Garo Hills,794104,5,84
10-11-2025,Meghalaya,West Jaintia Hills,793109,0,2
10-11-2025,Meghalaya,West Jaintia Hills,793150,2,30
09-11-2025,Meghalaya,East Khasi Hills,793106,0,1
09-11-2025,Meghalaya,North Garo Hills,794108,0,1
09-11-2025,Meghalaya,West Garo Hills,794104,1,7
12-11-2025,Meghalaya,East Garo Hills,783134,0,1
12-11-2025,Meghalaya,East Jaintia Hills,793200,6,11
12-11-2025,Meghalaya,East Khasi Hills,793001,0,8
12-11-2025,Meghalaya,East Khasi Hills,793012,0,2
12-11-2025,Meghalaya,East Khasi Hills,793015,0,6
12-11-2025,Meghalaya,North Garo Hills,794002,0,6
12-11-2025,Meghalaya,Ri Bhoi,793105,2,10
12-11-2025,Meghalaya,South Garo Hills,794107,0,4
12-11-2025,Meghalaya,South West Khasi Hills,793119,0,3
12-11-2025,Meghalaya,West Garo Hills,794001,2,7
12-11-2025,Meghalaya,West Garo Hills,794005,0,6
12-11-2025,Meghalaya,West Garo Hills,794105,0,1
15-11-2025,Meghalaya,East Khasi Hills,793001,0,4
15-11-2025,Meghalaya,East Khasi Hills,793002,0,3
15-11-2025,Meghalaya,East Khasi Hills,793014,0,1
15-11-2025,Meghalaya,North Garo Hills,783134,0,2
15-11-2025,Meghalaya,Ri Bhoi,793105,0,13
15-11-2025,Meghalaya,West Garo Hills,794106,0,1
15-11-2025,Meghalaya,West Jaintia Hills,793109,0,1
16-11-2025,Meghalaya,East Khasi Hills,793106,0,1
18-11-2025,Meghalaya,East Garo Hills,794110,2,13
18-11-2025,Meghalaya,East Jaintia Hills,793200,0,8
18-11-2025,Meghalaya,East Khasi Hills,793004,0,6
18-11-2025,Meghalaya,East Khasi Hills,793017,1,1
18-11-2025,Meghalaya,East Khasi Hills,793111,0,2
18-11-2025,Meghalaya,East Khasi Hills,793113,0,2
