date,state,district,pincode,bio_age_5_17,bio_age_17_
20-08-2025,Ladakh,Leh,194401,0,1
23-08-2025,Ladakh,Kargil,194103,0,2
28-08-2025,Ladakh,Kargil,194102,0,1
08-09-2025,Ladakh,Kargil,194103,0,1
08-09-2025,Ladakh,Leh,194401,0,1
07-09-2025,Ladakh,Kargil,194103,1,0
02-10-2025,Ladakh,Kargil,194103,1,1
03-10-2025,Ladakh,Kargil,194103,1,2
08-08-2025,Ladakh,Kargil,194102,1,3
08-08-2025,Ladakh,Kargil,194103,2,3
08-08-2025,Ladakh,Kargil,194302,1,0
09-08-2025,Ladakh,Kargil,194105,1,0
12-08-2025,Ladakh,Kargil,194403,1,0
12-08-2025,Ladakh,Leh,194104,0,1
17-08-2025,Ladakh,Leh,194401,0,1
16-08-2025,Ladakh,Kargil,194103,1,0
21-07-2025,Ladakh,Kargil,194103,1,1
21-07-2025,Ladakh,Kargil,194109,1,3
21-07-2025,Ladakh,Kargil,194301,0,7
21-07-2025,Ladakh,Leh,194106,1,3
22-07-2025,Ladakh,Kargil,194102,0,3
22-07-2025,Ladakh,Kargil,194103,0,3
22-07-2025,Ladakh,Leh,194106,0,2
22-07-2025,Ladakh,Leh,194401,2,6
22-07-2025,Ladakh,Leh,194404,0,1
13-08-2025,Ladakh,Kargil,194102,1,1
13-08-2025,Ladakh,Kargil,194103,0,2
13-08-2025,Ladakh,Kargil,194105,1,1
02-09-2025,Ladakh,Kargil,194105,1,0
02-09-2025,Ladakh,Leh,194106,0,2
31-08-2025,Ladakh,Kargil,194105,2,1
04-09-2025,Ladakh,Kargil,194102,0,1
04-09-2025,Ladakh,Kargil,194103,1,2
04-09-2025,Ladakh,Kargil,194109,1,1
04-09-2025,Ladakh,Leh,194201,0,1
06-09-2025,Ladakh,Kargil,194103,2,0
09-09-2025,Ladakh,Kargil,194105,1,0
10-10-2025,Ladakh,Leh,194402,0,1
17-10-2025,Ladakh,Kargil,194103,0,1
09-10-2025,Ladakh,Kargil,194103,3,3
09-10-2025,Ladakh,Leh,194101,10,3
09-10-2025,Ladakh,Leh,194104,12,1
09-10-2025,Ladakh,Leh,194201,3,0
09-10-2025,Ladakh,Leh,194404,2,0
13-10-2025,Ladakh,Kargil,194302,1,2
13-10-2025,Ladakh,Leh,194401,1,0
16-10-2025,Ladakh,Kargil,194301,1,3
15-10-2025,Ladakh,Kargil,194103,13,2
15-10-2025,Ladakh,Leh,194401,13,1
07-10-2025,Ladakh,Leh,194106,0,2
08-10-2025,Ladakh,Leh,194101,7,3
08-10-2025,Ladakh,Leh,194104,16,0
14-10-2025,Ladakh,Kargil,194103,0,5
14-10-2025,Ladakh,Leh,194104,2,5
23-10-2025,Ladakh,Leh,194101,6,2
22-10-2025,Ladakh,Kargil,194302,1,1
01-07-2025,Ladakh,Leh,194106,1,1
03-07-2025,Ladakh,Kargil,194301,1,1
03-07-2025,Ladakh,Leh,194101,0,4
03-07-2025,Ladakh,Leh,194106,1,1
04-08-2025,Ladakh,Kargil,194109,0,3
31-07-2025,Ladakh,Kargil,194103,1,0
31-07-2025,Ladakh,Leh,194401,0,1
30-07-2025,Ladakh,Leh,194106,1,8
02-07-2025,Ladakh,Kargil,194403,0,1
02-07-2025,Ladakh,Leh,194104,1,1
02-07-2025,Ladakh,Leh,194106,3,4
02-07-2025,Ladakh,Leh,194201,1,1
07-07-2025,Ladakh,Kargil,194105,1,0
18-08-2025,Ladakh,Kargil,194105,2,1
18-08-2025,Ladakh,Leh,194101,1,0
12-09-2025,Ladakh,Leh,194101,0,1
11-09-2025,Ladakh,Kargil,194109,0,1
13-09-2025,Ladakh,Leh,194401,20,2
16-09-2025,Ladakh,Leh,194401,9,3
17-09-2025,Ladakh,Kargil,194105,6,0
17-09-2025,Ladakh,Leh,194401,6,6
18-09-2025,Ladakh,Kargil,194109,13,1
18-09-2025,Ladakh,Leh,194106,10,0
10-09-2025,Ladakh,Kargil,194403,0,2
10-09-2025,Ladakh,Leh,194106,1,1
10-09-2025,Ladakh,Leh,194201,1,1
14-09-2025,Ladakh,Kargil,194105,1,0
14-09-2025,Ladakh,Kargil,194301,1,0
15-09-2025,Ladakh,Leh,194401,6,0
19-09-2025,Ladakh,Leh,194101,3,2
23-09-2025,Ladakh,Kargil,194109,8,0
23-09-2025,Ladakh,Leh,194106,18,1
22-09-2025,Ladakh,Kargil,194109,7,2
22-09-2025,Ladakh,Kargil,194302,2,0
22-09-2025,Ladakh,Leh,194404,1,0
22-08-2025,Ladakh,Kargil,194102,0,1
22-08-2025,Ladakh,Leh,194101,1,2
22-08-2025,Ladakh,Leh,194106,0,1
21-08-2025,Ladakh,Kargil,194103,0,1
25-08-2025,Ladakh,Kargil,194403,1,0
01-09-2025,Ladakh,Kargil,194103,5,0
15-07-2025,Ladakh,Kargil,194103,1,5
15-07-2025,Ladakh,Leh,194104,0,2
14-07-2025,Ladakh,Kargil,194103,0,3
14-07-2025,Ladakh,Kargil,194105,0,1
14-07-2025,Ladakh,Leh,194101,0,7
14-07-2025,Ladakh,Leh,194104,0,6
05-08-2025,Ladakh,Kargil,194102,0,4
05-08-2025,Ladakh,Leh,194104,0,1
29-08-2025,Ladakh,Kargil,194103,1,1
29-08-2025,Ladakh,Leh,194101,1,0
29-08-2025,Ladakh,Leh,194401,0,1
30-08-2025,Ladakh,Kargil,194103,0,3
27-10-2025,Ladakh,Kargil,194102,1,1
27-10-2025,Ladakh,Leh,194104,0,1
24-10-2025,Ladakh,Leh,194201,7,0
25-10-2025,Ladakh,Kargil,194102,2,0
25-10-2025,Ladakh,Kargil,194302,8,2
25-10-2025,Ladakh,Leh,194104,0,1
25-10-2025,Ladakh,Leh,194106,0,2
29-10-2025,Ladakh,Leh,194101,0,4
29-10-2025,Ladakh,Leh,194404,1,0
31-10-2025,Ladakh,Kargil,194105,1,1
31-10-2025,Ladakh,Kargil,194301,1,0
31-10-2025,Ladakh,Leh,194101,8,1
31-10-2025,Ladakh,Leh,194401,0,1
02-11-2025,Ladakh,Kargil,194103,1,1
03-11-2025,Ladakh,Leh,194101,0,6
08-11-2025,Ladakh,Kargil,194103,1,4
08-11-2025,Ladakh,Kargil,194109,2,0
23-11-2025,Ladakh,Kargil,194102,1,0
23-11-2025,Ladakh,Kargil,194103,1,0
22-11-2025,Ladakh,Kargil,194109,3,0
22-11-2025,Ladakh,Kargil,194301,2,0
22-11-2025,Ladakh,Kargil,194302,1,0
22-11-2025,Ladakh,Leh,194104,0,1
22-11-2025,Ladakh,Leh,194106,0,1
24-11-2025,Ladakh,Kargil,194103,4,2
24-11-2025,Ladakh,Kargil,194301,0,1
24-11-2025,Ladakh,Leh,194104,0,8
04-12-2025,Ladakh,Leh,194101,0,4
04-12-2025,Ladakh,Leh,194106,1,2
10-12-2025,Ladakh,Leh,194401,2,1
11-11-2025,Ladakh,Kargil,194102,2,0
08-12-2025,Ladakh,Leh,194106,0,4
06-12-2025,Ladakh,Kargil,194109,1,0
06-12-2025,Ladakh,Kargil,194301,1,3
06-12-2025,Ladakh,Leh,194101,3,2
03-12-2025,Ladakh,Kargil,194105,3,0
03-12-2025,Ladakh,Leh,194106,1,2
11-12-2025,Ladakh,Kargil,194102,1,0
11-12-2025,Ladakh,Kargil,194103,0,1
11-12-2025,Ladakh,Kargil,194109,3,1
11-12-2025,Ladakh,Kargil,194302,3,1
11-12-2025,Ladakh,Leh,194101,2,5
21-11-2025,Ladakh,Kargil,194102,0,1
21-11-2025,Ladakh,Kargil,194103,1,2
18-11-2025,Ladakh,Kargil,194102,2,2
20-11-2025,Ladakh,Kargil,194103,2,0
20-11-2025,Ladakh,Kargil,194301,1,2
20-11-2025,Ladakh,Leh,194201,2,2
20-11-2025,Ladakh,Leh,194401,2,0
19-11-2025,Ladakh,Kargil,194102,5,0
19-11-2025,Ladakh,Kargil,194103,3,3
14-11-2025,Ladakh,Kargil,194103,3,1
14-11-2025,Ladakh,Leh,194106,0,3
15-11-2025,Ladakh,Leh,194104,0,1
15-11-2025,Ladakh,Leh,194402,0,2
06-11-2025,Ladakh,Kargil,194103,2,0
10-11-2025,Ladakh,Kargil,194103,5,1
12-11-2025,Ladakh,Kargil,194105,1,1
12-11-2025,Ladakh,Kargil,194109,5,0
12-11-2025,Ladakh,Kargil,194403,1,0
12-11-2025,Ladakh,Leh,194101,3,2
16-11-2025,Ladakh,Kargil,194103,1,1
17-11-2025,Ladakh,Leh,194101,1,1
17-11-2025,Ladakh,Leh,194201,0,7
25-11-2025,Ladakh,Kargil,194102,1,3
25-11-2025,Ladakh,Leh,194104,0,1
27-11-2025,Ladakh,Kargil,194105,4,1
26-11-2025,Ladakh,Kargil,194109,1,0
26-11-2025,Ladakh,Leh,194401,1,0
28-11-2025,Ladakh,Leh,194101,2,6
28-11-2025,Ladakh,Leh,194106,2,5
28-11-2025,Ladakh,Leh,194201,2,3
02-12-2025,Ladakh,Leh,194106,0,1
29-11-2025,Ladakh,Leh,194104,0,1
30-11-2025,Ladakh,Kargil,194105,2,0
09-12-2025,Ladakh,Kargil,194105,2,4
09-12-2025,Ladakh,Kargil,194302,0,2
13-12-2025,Ladakh,Kargil,194105,2,1
12-12-2025,Ladakh,Leh,194106,1,1
12-12-2025,Ladakh,Leh,194401,0,1
24-12-2025,Ladakh,Kargil,194102,1,1
14-12-2025,Ladakh,Leh,194401,0,1
15-12-2025,Ladakh,Kargil,194102,2,3
15-12-2025,Ladakh,Kargil,194103,4,1
15-12-2025,Ladakh,Leh,194401,0,1
16-12-2025,Ladakh,Kargil,194102,2,1
16-12-2025,Ladakh,Kargil,194109,2,0
16-12-2025,Ladakh,Kargil,194301,2,0
17-12-2025,Ladakh,Kargil,194102,7,0
17-12-2025,Ladakh,Kargil,194302,2,1
17-12-2025,Ladakh,Leh,194104,0,1
17-12-2025,Ladakh,Leh,194106,4,6
17-12-2025,Ladakh,Leh,194201,0,2
19-12-2025,Ladakh,Kargil,194109,3,0
19-12-2025,Ladakh,Kargil,194302,1,0
19-12-2025,Ladakh,Leh,194401,1,1
19-12-2025,Ladakh,Leh,194402,0,1
20-12-2025,Ladakh,Kargil,194301,0,1
20-12-2025,Ladakh,Kargil,194403,1,0
22-12-2025,Ladakh,Kargil,194103,1,3
22-12-2025,Ladakh,Kargil,194109,2,0
23-12-2025,Ladakh,Kargil,194102,1,0
23-12-2025,Ladakh,Leh,194101,2,2
23-12-2025,Ladakh,Leh,194104,1,3
26-12-2025,Ladakh,Leh,194101,0,1
01-04-2025,Ladakh,Kargil,194102,42,22
01-03-2025,Ladakh,Leh,194401,37,52
01-03-2025,Ladakh,Leh,194201,33,60
01-04-2025,Ladakh,Kargil,194105,83,70
01-05-2025,Ladakh,Leh,194201,45,29
01-06-2025,Ladakh,Leh,194201,17,56
01-06-2025,Ladakh,Leh,194101,28,76
01-11-2025,Ladakh,Leh,194404,1,1
02-11-2025,Ladakh,Leh,194201,2,0
04-11-2025,Ladakh,Leh,194104,0,2
25-10-2025,Ladakh,Leh,194404,3,0
18-10-2025,Ladakh,Leh,194106,1,0
26-10-2025,Ladakh,Kargil,194301,3,1
26-10-2025,Ladakh,Leh,194106,4,0
26-10-2025,Ladakh,Leh,194401,3,0
05-11-2025,Ladakh,Leh,194401,1,0
09-11-2025,Ladakh,Kargil,194302,3,0
13-11-2025,Ladakh,Kargil,194403,0,1
16-11-2025,Ladakh,Leh,194401,0,1
07-12-2025,Ladakh,Leh,194104,0,1
14-12-2025,Ladakh,Leh,194201,0,2
16-12-2025,Ladakh,Leh,194404,1,0
26-12-2025,Ladakh,Leh,194104,0,4
27-12-2025,Ladakh,Kargil,194403,1,0
27-12-2025,Ladakh,Leh,194104,0,2
29-12-2025,Ladakh,Kargil,194103,2,0
29-12-2025,Ladakh,Kargil,194301,1,1
28-12-2025,Ladakh,Kargil,194109,0,1
01-01-2026,Ladakh,Kargil,194109,2,2
01-01-2026,Ladakh,Leh,194401,0,2
03-01-2026,Ladakh,Leh,194101,0,1
20-12-2025,Ladakh,Leh,194101,0,1
21-12-2025,Ladakh,Leh,194204,0,1
13-12-2025,Ladakh,Kargil,194301,2,6
14-12-2025,Ladakh,Kargil,194301,1,0
25-12-2025,Ladakh,Leh,194404,1,0
17-12-2025,Ladakh,Kargil,194403,1,1
06-12-2025,Ladakh,Kargil,194302,1,2
06-12-2025,Ladakh,Kargil,194403,0,1
15-11-2025,Ladakh,Leh,194201,2,4
15-11-2025,Ladakh,Leh,194401,0,7
16-11-2025,Ladakh,Kargil,194109,0,1
19-11-2025,Ladakh,Kargil,194403,0,1
20-11-2025,Ladakh,Kargil,194302,0,1
12-11-2025,Ladakh,Leh,194401,0,10
23-11-2025,Ladakh,Leh,194401,0,1
25-11-2025,Ladakh,Kargil,194103,1,1
21-11-2025,Ladakh,Kargil,194105,0,1
11-12-2025,Ladakh,Kargil,194403,0,1
10-12-2025,Ladakh,Kargil,194109,0,7
28-11-2025,Ladakh,Leh,194402,0,3
08-11-2025,Ladakh,Kargil,194105,1,2
07-11-2025,Ladakh,Kargil,194301,0,2
07-11-2025,Ladakh,Leh,194101,2,1
03-11-2025,Ladakh,Kargil,194105,1,0
04-11-2025,Ladakh,Kargil,194102,0,2
04-11-2025,Ladakh,Kargil,194302,0,1
05-11-2025,Ladakh,Kargil,194109,1,0
01-11-2025,Ladakh,Leh,194106,0,3
11-10-2025,Ladakh,Leh,194401,0,2
19-10-2025,Ladakh,Kargil,194109,0,1
19-10-2025,Ladakh,Kargil,194301,0,1
18-10-2025,Ladakh,Kargil,194102,0,1
30-09-2025,Ladakh,Kargil,194102,0,4
30-09-2025,Ladakh,Kargil,194403,1,0
01-10-2025,Ladakh,Kargil,194301,0,2
01-10-2025,Ladakh,Leh,194101,0,1
07-10-2025,Ladakh,Leh,194201,0,2
28-09-2025,Ladakh,Kargil,194109,0,1
27-09-2025,Ladakh,Leh,194104,0,1
18-09-2025,Ladakh,Kargil,194105,1,0
21-09-2025,Ladakh,Kargil,194103,0,1
21-10-2025,Ladakh,Kargil,194301,1,1
31-10-2025,Ladakh,Kargil,194302,1,1
26-10-2025,Ladakh,Kargil,194302,0,1
30-10-2025,Ladakh,Leh,194402,0,1
06-10-2025,Ladakh,Leh,194106,0,2
17-09-2025,Ladakh,Leh,194402,0,1
11-09-2025,Ladakh,Kargil,194103,0,4
10-09-2025,Ladakh,Leh,194104,0,1
08-09-2025,Ladakh,Kargil,194302,0,1
09-09-2025,Ladakh,Kargil,194302,0,1
12-09-2025,Ladakh,Kargil,194109,0,5
12-09-2025,Ladakh,Kargil,194302,1,2
12-09-2025,Ladakh,Leh,194401,1,5
01-09-2025,Ladakh,Kargil,194102,0,3
29-08-2025,Ladakh,Kargil,194302,0,1
05-09-2025,Ladakh,Kargil,194302,0,1
06-09-2025,Ladakh,Leh,194101,3,9
02-09-2025,Ladakh,Kargil,194301,1,2
02-09-2025,Ladakh,Leh,194104,0,1
31-08-2025,Ladakh,Kargil,194301,0,1
25-06-2025,Ladakh,Kargil,194105,0,1
25-06-2025,Ladakh,Kargil,194302,0,1
05-06-2025,Ladakh,Kargil,194109,2,7
05-06-2025,Ladakh,Leh,194401,0,5
06-06-2025,Ladakh,Kargil,194102,3,3
07-06-2025,Ladakh,Kargil,194103,0,3
21-10-2025,Ladakh,Leh,194201,13,3
21-10-2025,Ladakh,Leh,194401,4,1
20-10-2025,Ladakh,Leh,194201,0,1
20-10-2025,Ladakh,Leh,194401,0,1
09-06-2025,Ladakh,Kargil,194301,0,5
09-06-2025,Ladakh,Kargil,194302,0,1
09-06-2025,Ladakh,Kargil,194403,0,1
01-06-2025,Ladakh,Kargil,194103,1,2
15-06-2025,Ladakh,Kargil,194302,0,1
28-06-2025,Ladakh,Kargil,194301,0,2
20-06-2025,Ladakh,Leh,194104,0,2
17-06-2025,Ladakh,Kargil,194105,0,2
17-06-2025,Ladakh,Leh,194404,0,1
16-06-2025,Ladakh,Kargil,194105,0,2
19-06-2025,Ladakh,Kargil,194105,0,3
19-06-2025,Ladakh,Leh,194402,0,1
27-05-2025,Ladakh,Kargil,194109,0,6
27-05-2025,Ladakh,Kargil,194301,1,1
20-05-2025,Ladakh,Leh,194104,0,1
24-05-2025,Ladakh,Leh,194104,0,2
26-06-2025,Ladakh,Kargil,194105,0,1
21-06-2025,Ladakh,Kargil,194403,1,0
12-06-2025,Ladakh,Kargil,194109,0,3
12-06-2025,Ladakh,Kargil,194301,1,4
12-06-2025,Ladakh,Kargil,194302,0,1
23-05-2025,Ladakh,Kargil,194301,0,2
24-05-2025,Ladakh,Kargil,194105,0,1
26-05-2025,Ladakh,Leh,194101,5,2
26-05-2025,Ladakh,Leh,194106,1,1
26-05-2025,Ladakh,Leh,194201,7,4
25-05-2025,Ladakh,Kargil,194301,1,0
30-05-2025,Ladakh,Kargil,194103,0,2
30-05-2025,Ladakh,Leh,194101,0,6
03-06-2025,Ladakh,Kargil,194105,0,1
03-06-2025,Ladakh,Leh,194101,0,3
31-05-2025,Ladakh,Kargil,194301,3,1
04-06-2025,Ladakh,Kargil,194109,0,1
04-06-2025,Ladakh,Leh,194104,0,1
06-06-2025,Ladakh,Kargil,194103,0,1
06-06-2025,Ladakh,Kargil,194302,0,1
05-06-2025,Ladakh,Kargil,194103,0,4
20-05-2025,Ladakh,Leh,194106,1,0
20-05-2025,Ladakh,Leh,194401,1,1
21-05-2025,Ladakh,Kargil,194102,0,2
21-05-2025,Ladakh,Leh,194101,1,5
21-05-2025,Ladakh,Leh,194201,12,1
22-05-2025,Ladakh,Leh,194201,0,2
29-05-2025,Ladakh,Kargil,194109,0,2
29-05-2025,Ladakh,Kargil,194301,0,1
29-05-2025,Ladakh,Leh,194101,0,2
10-06-2025,Ladakh,Kargil,194403,0,1
10-06-2025,Ladakh,Leh,194101,0,1
13-06-2025,Ladakh,Leh,194106,1,1
12-06-2025,Ladakh,Kargil,194102,1,1
12-06-2025,Ladakh,Leh,194101,0,2
14-06-2025,Ladakh,Kargil,194302,0,1
14-06-2025,Ladakh,Leh,194101,1,1
14-06-2025,Ladakh,Leh,194401,0,2
16-06-2025,Ladakh,Kargil,194103,0,1
16-06-2025,Ladakh,Leh,194104,0,1
16-06-2025,Ladakh,Leh,194106,0,2
09-06-2025,Ladakh,Leh,194101,0,3
21-06-2025,Ladakh,Kargil,194105,1,2
21-06-2025,Ladakh,Kargil,194301,0,1
21-06-2025,Ladakh,Kargil,194302,0,1
20-06-2025,Ladakh,Kargil,194102,0,1
20-06-2025,Ladakh,Kargil,194105,0,1
20-06-2025,Ladakh,Leh,194106,0,1
17-06-2025,Ladakh,Kargil,194102,2,4
18-06-2025,Ladakh,Kargil,194403,0,1
18-06-2025,Ladakh,Leh,194401,0,1
19-06-2025,Ladakh,Kargil,194301,1,0
23-06-2025,Ladakh,Leh,194402,1,0
21-08-2025,Ladakh,Leh,194404,0,1
19-08-2025,Ladakh,Leh,194201,0,3
20-08-2025,Ladakh,Kargil,194301,0,4
15-07-2025,Ladakh,Leh,194404,0,1
26-07-2025,Ladakh,Kargil,194109,0,2
22-07-2025,Ladakh,Kargil,194302,0,2
25-07-2025,Ladakh,Kargil,194102,0,10
25-07-2025,Ladakh,Leh,194402,0,1
23-07-2025,Ladakh,Leh,194104,0,1
25-05-2025,Ladakh,Kargil,194103,2,0
22-05-2025,Ladakh,Leh,194104,0,2
08-08-2025,Ladakh,Kargil,194109,0,2
07-08-2025,Ladakh,Kargil,194403,0,1
07-08-2025,Ladakh,Leh,194401,0,3
01-08-2025,Ladakh,Kargil,194102,1,0
01-08-2025,Ladakh,Leh,194106,0,1
17-07-2025,Ladakh,Leh,194404,0,1
13-07-2025,Ladakh,Kargil,194105,0,1
13-07-2025,Ladakh,Leh,194101,0,1
08-07-2025,Ladakh,Leh,194401,0,3
07-07-2025,Ladakh,Kargil,194302,0,2
12-07-2025,Ladakh,Leh,194201,0,3
05-07-2025,Ladakh,Kargil,194109,1,0
05-07-2025,Ladakh,Leh,194101,0,2
14-08-2025,Ladakh,Leh,194104,0,1
15-08-2025,Ladakh,Kargil,194302,0,1
10-08-2025,Ladakh,Kargil,194102,0,1
11-08-2025,Ladakh,Kargil,194103,4,4
11-08-2025,Ladakh,Kargil,194301,0,2
11-08-2025,Ladakh,Kargil,194302,1,2
10-07-2025,Ladakh,Kargil,194403,0,1
11-07-2025,Ladakh,Kargil,194105,1,0
11-07-2025,Ladakh,Leh,194104,0,1
09-07-2025,Ladakh,Kargil,194105,0,1
09-07-2025,Ladakh,Kargil,194109,0,1
09-07-2025,Ladakh,Kargil,194302,1,1
09-07-2025,Ladakh,Leh,194106,1,3
09-07-2025,Ladakh,Leh,194402,0,1
03-07-2025,Ladakh,Kargil,194105,0,1
30-06-2025,Ladakh,Leh,194104,0,1
30-06-2025,Ladakh,Leh,194401,0,4
12-07-2025,Ladakh,Kargil,194301,0,2
14-07-2025,Ladakh,Kargil,194102,0,6
15-07-2025,Ladakh,Kargil,194105,0,1
15-07-2025,Ladakh,Leh,194201,0,2
23-07-2025,Ladakh,Kargil,194102,1,2
23-07-2025,Ladakh,Kargil,194301,0,4
23-07-2025,Ladakh,Leh,194201,1,0
23-07-2025,Ladakh,Leh,194401,0,1
01-08-2025,Ladakh,Kargil,194109,0,1
30-07-2025,Ladakh,Kargil,194103,1,4
30-07-2025,Ladakh,Leh,194201,1,1
04-08-2025,Ladakh,Kargil,194301,0,2
