date,state,district,pincode,age_0_5,age_5_17,age_18_greater
01-09-2025,Andaman and Nicobar Islands,Nicobar,744304,1,0,0
01-09-2025,Andaman and Nicobar Islands,South Andaman,744107,1,0,0
04-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744205,1,0,0
09-09-2025,Andaman and Nicobar Islands,Nicobar,744301,0,2,0
09-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,2,0,0
10-09-2025,Andaman and Nicobar Islands,South Andaman,744103,1,0,0
15-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,1,0
15-09-2025,Andaman and Nicobar Islands,South Andaman,744105,1,0,0
13-09-2025,Andaman and Nicobar Islands,Nicobar,744301,1,0,0
23-09-2025,Andaman and Nicobar Islands,South Andaman,744105,1,0,0
23-09-2025,Andaman and Nicobar Islands,South Andaman,744106,1,0,0
22-09-2025,Andaman and Nicobar Islands,South Andaman,744101,1,0,0
22-09-2025,Andaman and Nicobar Islands,South Andaman,744106,1,0,0
26-09-2025,Andaman and Nicobar Islands,South Andaman,744105,1,0,0
15-10-2025,Andaman and Nicobar Islands,South Andaman,744105,1,0,0
17-10-2025,Andaman and Nicobar Islands,Nicobar,744301,3,1,0
17-10-2025,Andaman and Nicobar Islands,South Andaman,744206,1,0,0
24-10-2025,Andaman and Nicobar Islands,South Andaman,744102,1,0,0
28-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,1,0,0
12-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,2,0,0
11-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,0,0
05-11-2025,Andaman and Nicobar Islands,South Andaman,744101,2,0,0
06-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,2,0,0
08-11-2025,Andaman and Nicobar Islands,South Andaman,744106,1,0,0
10-11-2025,Andaman and Nicobar Islands,South Andaman,744207,1,0,0
15-11-2025,Andaman and Nicobar Islands,Nicobar,744301,1,0,0
15-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744201,1,0,0
13-11-2025,Andaman and Nicobar Islands,South Andaman,744103,1,0,0
14-11-2025,Andaman and Nicobar Islands,South Andaman,744105,2,0,0
25-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,1,0,0
15-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,2,0,0
15-12-2025,Andaman and Nicobar Islands,South Andaman,744104,1,0,0
21-12-2025,Andaman and Nicobar Islands,South Andaman,744101,2,0,0
23-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744203,2,0,0
23-12-2025,Andaman and Nicobar Islands,South Andaman,744206,1,0,0
22-12-2025,Andaman and Nicobar Islands,South Andaman,744101,2,0,0
24-12-2025,Andaman and Nicobar Islands,South Andaman,744104,1,0,0
24-12-2025,Andaman and Nicobar Islands,South Andaman,744206,1,0,0
27-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,0,0
26-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,1,0,0
26-12-2025,Andaman and Nicobar Islands,South Andaman,744105,1,0,0
28-12-2025,Andaman and Nicobar Islands,South Andaman,744102,3,0,0
